# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Apr 23 19:49:13 2017
#
# CONSTRAINT:  where (pl_radj not null
# CONSTRAINT:  )
#
# COLUMN pl_hostname:    Host Name
# COLUMN pl_letter:      Planet Letter
# COLUMN pl_discmethod:  Discovery Method
# COLUMN pl_pnum:        Number of Planets in System
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [AU]
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbincl:     Inclination [deg]
# COLUMN pl_bmassj:      Planet Mass or M*sin(i)[Jupiter mass]
# COLUMN pl_bmassprov:   Planet Mass or M*sin(i) Provenance
# COLUMN pl_radj:        Planet Radius [Jupiter radii]
#
rowid,pl_hostname,pl_letter,pl_discmethod,pl_pnum,pl_orbper,pl_orbsmax,pl_orbeccen,pl_orbincl,pl_bmassj,pl_bmassprov,pl_radj
2758,Kepler-647,b,Transit,1,16.22546490,,,,,,0.104
2759,Kepler-648,b,Transit,1,17.42117490,,,,,,0.287
2760,Kepler-649,b,Transit,1,29.90722674,,,,,,0.202
2761,Kepler-65,b,Transit,3,2.15491000,0.035000,,,,,0.127
2762,Kepler-65,c,Transit,3,5.85994400,0.068000,,,,,0.230
2763,Kepler-65,d,Transit,3,8.13123000,0.084000,,,,,0.136
2764,Kepler-650,b,Transit,1,3.03214559,,,,,,0.264
2765,Kepler-651,b,Transit,1,21.38521506,,,,,,0.211
2766,Kepler-652,b,Transit,1,4.18200253,,,,,,0.222
2767,Kepler-653,b,Transit,2,14.70748976,,,,,,0.174
2768,Kepler-653,c,Transit,2,0.90037648,,,,,,0.070
2769,Kepler-654,b,Transit,1,13.72465129,,,,,,0.185
2770,Kepler-655,b,Transit,1,46.40633580,,,,,,0.242
2771,Kepler-656,b,Transit,1,1.26025909,,,,,,0.278
2772,Kepler-657,b,Transit,1,24.54350418,,,,,,0.314
2773,Kepler-658,b,Transit,1,1.28707676,,,,,,0.145
2774,Kepler-659,b,Transit,1,17.67179600,,,,,,0.223
2775,Kepler-66,b,Transit,1,17.81581500,0.135200,,,,,0.250
2776,Kepler-660,b,Transit,1,9.27358194,,,,,,0.229
2777,Kepler-661,b,Transit,1,6.02930132,,,,,,0.274
2778,Kepler-662,b,Transit,1,21.67697486,,,,,,0.194
2779,Kepler-663,b,Transit,1,4.99678284,,,,,,0.232
2780,Kepler-664,b,Transit,1,2.52559332,,,,,,0.237
2781,Kepler-665,b,Transit,1,16.01310205,,,,,,0.232
2782,Kepler-666,b,Transit,1,4.49876092,,,,,,0.214
2783,Kepler-667,b,Transit,1,41.43962808,,,,,,0.422
2784,Kepler-668,b,Transit,1,8.35390639,,,,,,0.241
2785,Kepler-669,b,Transit,1,4.12554687,,,,,,0.431
2786,Kepler-67,b,Transit,1,15.72590000,0.117100,,,,,0.262
2787,Kepler-670,b,Transit,1,2.81650485,,,,,,1.176
2788,Kepler-671,b,Transit,1,4.28095859,,,,,,0.240
2789,Kepler-672,b,Transit,1,38.37746230,,,,,,0.223
2790,Kepler-673,b,Transit,1,3.72873109,,,,,,0.583
2791,Kepler-674,b,Transit,1,2.24338185,,,,,,0.151
2792,Kepler-675,b,Transit,1,2.33743801,,,,,,0.218
2793,Kepler-676,b,Transit,1,11.59822172,,,,,,0.271
2794,Kepler-677,b,Transit,1,6.57531678,,,,,,0.480
2795,Kepler-678,b,Transit,1,7.27503724,,,,,,0.459
2796,Kepler-679,b,Transit,1,12.39358604,,,,,,0.269
2797,Kepler-68,b,Transit,3,5.39875000,,,,0.01878,Mass,0.208
2798,Kepler-68,c,Transit,3,9.60504000,,,,0.02265,Mass,0.089
2800,Kepler-680,b,Transit,1,3.68992629,,,,,,0.216
2801,Kepler-681,b,Transit,1,26.39435646,,,,,,0.275
2802,Kepler-682,b,Transit,1,12.61190667,,,,,,0.658
2803,Kepler-683,b,Transit,1,2.53918318,,,,,,0.176
2804,Kepler-684,b,Transit,1,6.77030201,,,,,,0.300
2805,Kepler-685,b,Transit,1,1.62552220,,,,,,0.944
2806,Kepler-686,b,Transit,1,1.59474546,,,,,,1.084
2807,Kepler-687,b,Transit,1,20.50586978,,,,,,0.314
2808,Kepler-688,b,Transit,1,3.89593684,,,,,,0.871
2809,Kepler-689,b,Transit,1,22.36656079,,,,,,0.258
2810,Kepler-69,b,Transit,2,13.72234100,0.094000,0.160000,89.620,,,0.200
2811,Kepler-69,c,Transit,2,242.46130000,0.640000,0.140000,89.850,,,0.153
2812,Kepler-690,b,Transit,1,7.74809437,,,,,,0.531
2813,Kepler-691,b,Transit,1,8.11437900,,,,,,0.186
2814,Kepler-692,b,Transit,1,21.81293494,,,,,,0.277
2815,Kepler-693,b,Transit,1,15.37563332,,,,,,0.908
2816,Kepler-694,b,Transit,1,6.36584161,,,,,,0.250
2817,Kepler-695,b,Transit,1,3.04033042,,,,,,0.822
2818,Kepler-696,b,Transit,1,4.19042557,,,,,,0.548
2819,Kepler-697,b,Transit,1,3.70987065,,,,,,0.368
2820,Kepler-698,b,Transit,1,16.32976218,,,,,,0.328
2821,Kepler-699,b,Transit,1,27.80756293,,,,,,1.259
2822,Kepler-7,b,Transit,1,4.88548920,0.060670,,85.161,0.44100,Mass,1.622
2823,Kepler-700,b,Transit,1,80.87206390,,,,,,0.534
2824,Kepler-701,b,Transit,1,10.35533177,,,,,,0.253
2825,Kepler-702,b,Transit,1,10.52629406,,,,,,0.818
2826,Kepler-703,b,Transit,1,4.58352176,,,,,,0.732
2827,Kepler-704,b,Transit,1,3.76182115,,,,,,0.233
2828,Kepler-705,b,Transit,1,56.05605380,,,,,,0.188
2829,Kepler-706,b,Transit,1,41.40831347,,,,,,1.175
2830,Kepler-707,b,Transit,1,2.23749275,,,,,,0.119
2831,Kepler-708,b,Transit,1,3.16789194,,,,,,0.261
2832,Kepler-709,b,Transit,1,16.08524954,,,,,,0.261
2833,Kepler-710,b,Transit,1,4.34728553,,,,,,0.168
2834,Kepler-711,b,Transit,1,23.58914398,,,,,,0.304
2835,Kepler-712,b,Transit,2,21.02247699,,,,,,0.304
2836,Kepler-712,c,Transit,2,226.89047000,,,,,,0.433
2837,Kepler-713,b,Transit,1,7.41114100,,,,,,0.221
2838,Kepler-714,b,Transit,1,8.09888799,,,,,,0.863
2839,Kepler-715,b,Transit,1,10.00652995,,,,,,0.335
2840,Kepler-716,b,Transit,1,10.37168453,,,,,,0.259
2841,Kepler-717,b,Transit,1,4.40840023,,,,,,0.216
2842,Kepler-718,b,Transit,1,2.05234990,,,,,,1.477
2843,Kepler-719,b,Transit,1,5.00731778,,,,,,0.760
2844,Kepler-720,b,Transit,1,4.70832654,,,,,,0.750
2845,Kepler-721,b,Transit,1,5.39202539,,,,,,0.236
2846,Kepler-722,b,Transit,2,4.09357325,,,,,,0.235
2847,Kepler-722,c,Transit,2,105.14474900,,,,,,0.252
2848,Kepler-723,b,Transit,1,4.08227507,,,,,,1.088
2849,Kepler-724,b,Transit,1,3.31494634,,,,,,0.294
2850,Kepler-725,b,Transit,1,39.64317811,,,,,,0.948
2851,Kepler-726,b,Transit,1,21.80451088,,,,,,0.291
2852,Kepler-727,b,Transit,1,5.15448442,,,,,,0.226
2853,Kepler-728,b,Transit,1,5.74347727,,,,,,0.298
2854,Kepler-729,b,Transit,1,3.16635371,,,,,,0.319
2855,Kepler-730,b,Transit,1,6.49168426,,,,,,0.822
2856,Kepler-731,b,Transit,1,3.85560355,,,,,,1.238
2857,Kepler-732,b,Transit,2,9.46781405,,,,,,0.194
2858,Kepler-732,c,Transit,2,0.89304124,,,,,,0.113
2859,Kepler-733,b,Transit,1,20.83424726,,,,,,0.252
2860,Kepler-734,b,Transit,1,6.10485286,,,,,,0.318
2861,Kepler-735,b,Transit,1,11.51516988,,,,,,0.263
2862,Kepler-736,b,Transit,1,3.60147201,,,,,,0.261
2863,Kepler-737,b,Transit,1,28.59915399,,,,,,0.175
2864,Kepler-738,b,Transit,1,24.58721573,,,,,,0.223
2865,Kepler-739,b,Transit,1,12.53248465,,,,,,0.296
2866,Kepler-74,b,Transit,1,7.34071100,0.078100,0.000000,87.460,0.63000,Mass,0.960
2867,Kepler-740,b,Transit,1,3.58410122,,,,,,0.408
2868,Kepler-741,b,Transit,1,7.03902374,,,,,,0.265
2869,Kepler-742,b,Transit,1,8.36086824,,,,,,0.289
2870,Kepler-743,b,Transit,1,3.17926292,,,,,,0.108
2871,Kepler-744,b,Transit,1,12.06222443,,,,,,0.145
2872,Kepler-745,b,Transit,1,9.93143556,,,,,,0.193
2873,Kepler-746,b,Transit,1,3.48159251,,,,,,0.099
2874,Kepler-747,b,Transit,1,35.61760587,,,,,,0.470
2875,Kepler-748,b,Transit,1,7.40742793,,,,,,0.225
2876,Kepler-749,b,Transit,1,17.31716585,,,,,,0.277
2877,Kepler-75,b,Transit,1,8.88491160,0.081800,0.570000,89.120,10.10000,Mass,1.050
2878,Kepler-750,b,Transit,2,9.42887179,,,,,,0.274
2879,Kepler-750,c,Transit,2,4.08899022,,,,,,0.145
2880,Kepler-751,b,Transit,1,17.44490636,,,,,,0.219
2881,Kepler-752,b,Transit,1,18.82747265,,,,,,0.251
2882,Kepler-753,b,Transit,1,5.74772501,,,,,,0.170
2883,Kepler-754,b,Transit,1,14.55962370,,,,,,0.179
2884,Kepler-755,b,Transit,2,1.26909037,,,,,,0.157
2885,Kepler-755,c,Transit,2,2.85313364,,,,,,0.112
2886,Kepler-756,b,Transit,1,1.22486632,,,,,,0.100
2887,Kepler-757,b,Transit,1,1.02267882,,,,,,0.121
2888,Kepler-758,b,Transit,4,12.10971040,,,,,,0.221
2889,Kepler-758,c,Transit,4,4.75793986,,,,,,0.151
2890,Kepler-758,d,Transit,4,20.49661970,,,,,,0.189
2891,Kepler-758,e,Transit,4,8.19347190,,,,,,0.136
2892,Kepler-759,b,Transit,1,41.80598500,,,,,,0.203
2893,Kepler-76,b,Orbital Brightness Modulation,1,1.54492980,0.027400,,77.550,2.01000,Mass,1.360
2894,Kepler-760,b,Transit,2,8.70419416,,,,,,0.273
2895,Kepler-760,c,Transit,2,2.46697439,,,,,,0.132
2896,Kepler-761,b,Transit,1,10.12804789,,,,,,0.181
2897,Kepler-762,b,Transit,1,3.77055210,,,,,,1.131
2898,Kepler-763,b,Transit,1,1.19655156,,,,,,0.109
2899,Kepler-764,b,Transit,1,7.33683936,,,,,,0.146
2900,Kepler-765,b,Transit,1,27.66552260,,,,,,0.217
2901,Kepler-766,b,Transit,1,6.10027804,,,,,,0.302
2902,Kepler-767,b,Transit,1,161.52801010,,,,,,0.592
2903,Kepler-768,b,Transit,1,11.39100250,,,,,,0.160
2904,Kepler-769,b,Transit,2,7.42608998,,,,,,0.261
2905,Kepler-769,c,Transit,2,15.98701740,,,,,,0.160
2906,Kepler-77,b,Transit,1,3.57878087,0.045010,0.000000,88.000,0.43000,Mass,0.960
2907,Kepler-770,b,Transit,3,18.92540274,,,,,,0.205
2908,Kepler-770,c,Transit,3,1.47532231,,,,,,0.107
2909,Kepler-770,d,Transit,3,4.15244722,,,,,,0.125
2910,Kepler-771,b,Transit,1,8.73485836,,,,,,0.162
2911,Kepler-772,b,Transit,1,12.99207337,,,,,,0.162
2912,Kepler-773,b,Transit,1,3.74910006,,,,,,0.128
2913,Kepler-774,b,Transit,1,11.08957230,,,,,,0.283
2914,Kepler-775,b,Transit,1,0.97486893,,,,,,0.106
2915,Kepler-776,b,Transit,1,4.89718784,,,,,,0.114
2916,Kepler-777,b,Transit,1,5.72812599,,,,,,0.131
2917,Kepler-778,b,Transit,1,3.75574426,,,,,,0.150
2918,Kepler-779,b,Transit,1,7.09714223,,,,,,0.082
2919,Kepler-78,b,Transit,1,0.35500000,,0.000000,79.000,0.00600,Mass,0.105
2920,Kepler-780,b,Transit,1,0.67737516,,,,,,0.079
2921,Kepler-781,b,Transit,1,13.21407320,,,,,,0.258
2922,Kepler-782,b,Transit,1,158.68533080,,,,,,0.286
2923,Kepler-783,b,Transit,1,4.29264638,,,,,,0.070
2924,Kepler-784,b,Transit,1,31.59226460,,,,,,0.141
2925,Kepler-785,b,Transit,1,1.97376093,,,,,,1.162
2926,Kepler-786,b,Transit,1,53.52934870,,,,,,0.217
2927,Kepler-787,b,Transit,1,0.92831050,,,,,,0.114
2928,Kepler-788,b,Transit,1,8.39846269,,,,,,0.227
2929,Kepler-789,b,Transit,1,8.63847725,,,,,,0.189
2930,Kepler-79,b,Transit,4,13.48450000,0.117000,0.015000,88.780,0.03430,Mass,0.310
2931,Kepler-79,c,Transit,4,27.40290000,0.187000,0.030000,89.480,0.01900,Mass,0.332
2932,Kepler-79,d,Transit,4,52.09020000,0.287000,0.025000,89.930,0.01900,Mass,0.639
2933,Kepler-79,e,Transit,4,81.06590000,0.386000,0.012000,89.130,0.01300,Mass,0.311
2934,Kepler-790,b,Transit,1,13.73469807,,,,,,0.194
2935,Kepler-791,b,Transit,1,14.55397590,,,,,,0.272
2936,Kepler-792,b,Transit,1,11.30119217,,,,,,0.175
2937,Kepler-793,b,Transit,1,4.24153639,,,,,,0.122
2938,Kepler-794,b,Transit,1,11.13125132,,,,,,0.188
2939,Kepler-795,b,Transit,1,29.61934210,,,,,,0.150
2940,Kepler-796,b,Transit,1,6.40087618,,,,,,0.116
2941,Kepler-797,b,Transit,1,27.07237711,,,,,,0.194
2942,Kepler-798,b,Transit,1,13.71933369,,,,,,0.213
2943,Kepler-799,b,Transit,1,133.46052350,,,,,,0.614
2944,Kepler-8,b,Transit,1,3.52249910,0.047400,,83.978,0.59000,Mass,1.416
2945,Kepler-80,b,Transit,5,7.05246000,0.064800,,89.340,0.02180,Mass,0.238
2946,Kepler-80,c,Transit,5,9.52355000,0.079200,,89.330,0.02121,Mass,0.244
2947,Kepler-80,d,Transit,5,3.07222000,0.037200,,88.350,0.02124,Mass,0.136
2948,Kepler-80,e,Transit,5,4.64489000,0.049100,,88.790,0.01299,Mass,0.143
2949,Kepler-80,f,Transit,5,0.98678730,0.017500,,86.500,,,0.108
2950,Kepler-800,b,Transit,1,14.13176026,,,,,,0.254
2951,Kepler-801,b,Transit,1,11.41928253,,,,,,0.178
2952,Kepler-802,b,Transit,1,40.05874730,,,,,,0.316
2953,Kepler-803,b,Transit,1,50.28638192,,,,,,0.338
2954,Kepler-804,b,Transit,2,14.37457351,,,,,,0.173
2955,Kepler-804,c,Transit,2,9.65185017,,,,,,0.102
2956,Kepler-805,b,Transit,1,30.86389310,,,,,,0.258
2957,Kepler-806,b,Transit,1,8.09219642,,,,,,0.102
2958,Kepler-807,b,Transit,1,117.93108781,,,,,,0.930
2959,Kepler-808,b,Transit,1,0.63133235,,,,,,0.130
2960,Kepler-809,b,Transit,1,55.63934000,,,,,,0.269
2961,Kepler-81,b,Transit,3,5.95500000,,,,,,0.216
2962,Kepler-81,c,Transit,3,12.04000000,,,,,,0.211
2963,Kepler-81,d,Transit,3,20.83784600,0.128000,,,,,0.108
2964,Kepler-810,b,Transit,1,4.59725385,,,,,,0.172
2965,Kepler-811,b,Transit,1,23.58447697,,,,,,0.241
2966,Kepler-812,b,Transit,1,10.11716531,,,,,,0.317
2967,Kepler-813,b,Transit,1,19.12947337,,,,,,0.191
2968,Kepler-814,b,Transit,1,6.14698510,,,,,,0.189
2969,Kepler-815,b,Transit,1,8.57503552,,,,,,0.367
2970,Kepler-816,b,Transit,1,10.50682565,,,,,,0.914
2971,Kepler-817,b,Transit,1,3.99010623,,,,,,0.806
2972,Kepler-818,b,Transit,1,10.03538581,,,,,,0.456
2973,Kepler-819,b,Transit,1,33.19956480,,,,,,0.246
2974,Kepler-82,b,Transit,4,26.44400000,,,,,,0.357
2975,Kepler-82,c,Transit,4,51.53800000,,,,,,0.477
2976,Kepler-82,d,Transit,4,2.38296100,0.034000,,,,,0.158
2977,Kepler-82,e,Transit,4,5.90220600,0.063000,,,,,0.220
2978,Kepler-820,b,Transit,1,127.83380980,,,,,,0.543
2979,Kepler-821,b,Transit,1,1.92279873,,,,,,0.117
2980,Kepler-822,b,Transit,1,3.22296927,,,,,,0.158
2981,Kepler-823,b,Transit,1,4.16809082,,,,,,0.140
2982,Kepler-824,b,Transit,1,4.51436633,,,,,,0.167
2983,Kepler-825,b,Transit,2,3.77360059,,,,,,0.136
2984,Kepler-825,c,Transit,2,8.18182460,,,,,,0.164
2985,Kepler-826,b,Transit,1,4.48758907,,,,,,0.112
2986,Kepler-827,b,Transit,1,51.92927591,,,,,,0.502
2987,Kepler-828,b,Transit,1,0.56785714,,,,,,0.135
2988,Kepler-829,b,Transit,1,6.88337562,,,,,,0.188
2989,Kepler-83,b,Transit,3,9.77000000,,,,,,0.252
2990,Kepler-83,c,Transit,3,20.09000000,,,,,,0.211
2991,Kepler-83,d,Transit,3,5.16979600,0.051000,,,,,0.173
2992,Kepler-830,b,Transit,1,11.29695137,,,,,,0.152
2993,Kepler-831,b,Transit,1,5.62153941,,,,,,0.113
2994,Kepler-832,b,Transit,1,7.13969410,,,,,,0.184
2995,Kepler-833,b,Transit,1,18.75469980,,,,,,0.180
2996,Kepler-834,b,Transit,1,13.32388301,,,,,,0.180
2997,Kepler-835,b,Transit,1,11.41909375,,,,,,0.249
2998,Kepler-836,b,Transit,1,11.36112327,,,,,,0.244
2999,Kepler-837,b,Transit,1,16.56059504,,,,,,0.228
3000,Kepler-838,b,Transit,1,15.74957994,,,,,,0.244
3001,Kepler-839,b,Transit,1,37.81445140,,,,,,0.229
3002,Kepler-84,b,Transit,5,8.72600000,,,,,,0.199
3003,Kepler-84,c,Transit,5,12.88300000,,,,,,0.211
3004,Kepler-84,d,Transit,5,4.22453700,0.052000,,,,,0.123
3005,Kepler-84,e,Transit,5,27.43438900,0.181000,,,,,0.232
3006,Kepler-84,f,Transit,5,44.55216900,0.250000,,,,,0.196
3007,Kepler-840,b,Transit,1,2.49577962,,,,,,1.523
3008,Kepler-841,b,Transit,1,124.41983980,,,,,,0.467
3009,Kepler-842,b,Transit,1,1.21956827,,,,,,0.143
3010,Kepler-843,b,Transit,1,2.05387982,,,,,,0.231
3011,Kepler-844,b,Transit,1,2.61302086,,,,,,0.150
3012,Kepler-845,b,Transit,1,0.92785982,,,,,,0.182
3013,Kepler-846,b,Transit,1,19.80792185,,,,,,0.221
3014,Kepler-847,b,Transit,1,2.34323190,,,,,,0.105
3015,Kepler-848,b,Transit,1,6.91134416,,,,,,0.152
3016,Kepler-849,b,Transit,1,394.62449040,,,,,,0.637
3017,Kepler-85,b,Transit,4,8.30600000,,,,,,0.176
3018,Kepler-85,c,Transit,4,12.51300000,,,,,,0.194
3019,Kepler-85,d,Transit,4,17.91323000,0.130000,,,,,0.107
3020,Kepler-85,e,Transit,4,25.21675100,0.163000,,,,,0.113
3021,Kepler-850,b,Transit,1,7.19303878,,,,,,0.159
3022,Kepler-851,b,Transit,1,8.50699658,,,,,,0.150
3023,Kepler-852,b,Transit,1,44.93098040,,,,,,0.227
3024,Kepler-853,b,Transit,1,7.16892463,,,,,,0.151
3025,Kepler-854,b,Transit,1,2.14463285,,,,,,1.492
3026,Kepler-855,b,Transit,1,7.88663110,,,,,,0.745
3027,Kepler-856,b,Transit,1,8.02768059,,,,,,0.830
3028,Kepler-857,b,Transit,1,85.35129427,,,,,,0.607
3029,Kepler-858,b,Transit,1,76.13602028,,,,,,0.434
3030,Kepler-859,b,Transit,1,20.38177573,,,,,,0.276
3031,Kepler-860,b,Transit,1,5.10137945,,,,,,0.289
3032,Kepler-861,b,Transit,1,3.94963138,,,,,,0.203
3033,Kepler-862,b,Transit,1,3.14866453,,,,,,0.197
3034,Kepler-863,b,Transit,1,15.59461874,,,,,,0.259
3035,Kepler-864,b,Transit,1,5.83376092,,,,,,0.214
3036,Kepler-865,b,Transit,1,14.16399294,,,,,,0.222
3037,Kepler-866,b,Transit,1,2.61703254,,,,,,0.145
3038,Kepler-867,b,Transit,1,150.24212700,,,,,,0.414
3039,Kepler-868,b,Transit,1,5.03251791,,,,,,0.183
3040,Kepler-869,b,Transit,1,40.42877550,,,,,,0.322
3041,Kepler-87,b,Transit,2,114.73635000,0.481000,0.036000,89.274,1.02000,Mass,1.204
3042,Kepler-87,c,Transit,2,191.23180000,0.676000,0.039000,89.588,0.02000,Mass,0.548
3043,Kepler-870,b,Transit,1,21.35876210,,,,,,0.248
3044,Kepler-871,b,Transit,1,22.04590180,,,,,,0.334
3045,Kepler-872,b,Transit,1,2.57885507,,,,,,0.178
3046,Kepler-873,b,Transit,1,20.55338440,,,,,,0.335
3047,Kepler-874,b,Transit,1,40.06867270,,,,,,0.352
3048,Kepler-875,b,Transit,1,27.50737990,,,,,,0.259
3049,Kepler-876,b,Transit,1,5.14438011,,,,,,0.128
3050,Kepler-877,b,Transit,1,18.45847097,,,,,,0.189
3051,Kepler-878,b,Transit,1,25.94220330,,,,,,0.172
3052,Kepler-879,b,Transit,1,33.38559380,,,,,,0.229
3053,Kepler-880,b,Transit,1,7.71468975,,,,,,0.237
3054,Kepler-881,b,Transit,1,4.44448017,,,,,,0.159
3055,Kepler-882,b,Transit,1,3.98953967,,,,,,0.110
3056,Kepler-883,b,Transit,1,12.98495573,,,,,,0.159
3057,Kepler-884,b,Transit,1,5.69919514,,,,,,0.110
3058,Kepler-885,b,Transit,1,18.11472949,,,,,,0.223
3059,Kepler-886,b,Transit,1,6.24146367,,,,,,0.136
3060,Kepler-887,b,Transit,2,20.42228798,,,,,,0.164
3061,Kepler-887,c,Transit,2,7.63846023,,,,,,0.101
3062,Kepler-888,b,Transit,1,70.69790610,,,,,,0.157
3063,Kepler-889,b,Transit,1,3.74443900,,,,,,0.097
3064,Kepler-890,b,Transit,1,52.75875577,,,,,,0.793
3065,Kepler-891,b,Transit,1,53.44945593,,,,,,0.572
3066,Kepler-892,b,Transit,1,13.75210720,,,,,,0.251
3067,Kepler-893,b,Transit,1,6.33855761,,,,,,0.270
3068,Kepler-894,b,Transit,1,9.80322400,,,,,,0.248
3069,Kepler-895,b,Transit,1,2.80624233,,,,,,0.137
3070,Kepler-896,b,Transit,1,144.54739600,,,,,,0.226
3071,Kepler-897,b,Transit,1,8.04726420,,,,,,0.213
3072,Kepler-898,b,Transit,1,5.87061910,,,,,,0.133
3073,Kepler-899,b,Transit,1,19.17891293,,,,,,0.239
3074,Kepler-9,b,Transit,3,19.24000000,0.140000,0.150000,,0.25200,Mass,0.842
3075,Kepler-9,c,Transit,3,38.91000000,0.225000,0.130000,,0.17100,Mass,0.823
3076,Kepler-9,d,Transit,3,1.59285100,0.027300,,,,,0.146
3077,Kepler-900,b,Transit,1,6.99130860,,,,,,0.186
3078,Kepler-901,b,Transit,1,3.51749439,,,,,,0.122
3079,Kepler-902,b,Transit,1,40.10995470,,,,,,0.227
3080,Kepler-903,b,Transit,2,10.35077210,,,,,,0.179
3081,Kepler-903,c,Transit,2,62.92285570,,,,,,0.226
3082,Kepler-904,b,Transit,1,3.02166863,,,,,,0.158
3083,Kepler-905,b,Transit,1,5.08274652,,,,,,0.126
3084,Kepler-906,b,Transit,1,41.69799760,,,,,,0.188
3085,Kepler-907,b,Transit,1,15.86621821,,,,,,0.107
3086,Kepler-908,b,Transit,1,1.34059747,,,,,,0.109
3087,Kepler-909,b,Transit,1,13.93290318,,,,,,0.131
3088,Kepler-91,b,Transit,1,6.24658000,0.073100,,69.680,0.81000,Mass,1.367
3089,Kepler-910,b,Transit,1,2.36436901,,,,,,0.073
3090,Kepler-911,b,Transit,1,20.31050100,,,,,,0.232
3091,Kepler-912,b,Transit,1,2.53475627,,,,,,0.250
3092,Kepler-913,b,Transit,1,10.29672521,,,,,,0.184
3093,Kepler-914,b,Transit,1,4.40966548,,,,,,0.123
3094,Kepler-915,b,Transit,1,4.59489604,,,,,,0.134
3095,Kepler-916,b,Transit,1,32.29687980,,,,,,0.157
3096,Kepler-917,b,Transit,1,2.97041437,,,,,,0.170
3097,Kepler-918,b,Transit,1,4.85386933,,,,,,0.155
3098,Kepler-919,b,Transit,1,11.04603384,,,,,,0.201
3099,Kepler-92,b,Transit,3,13.74900000,,,,0.20200,Mass,0.313
3100,Kepler-92,c,Transit,3,26.72300000,,,,0.01900,Mass,0.232
3101,Kepler-92,d,Transit,3,49.35680000,,0.070000,,,,0.184
3102,Kepler-920,b,Transit,2,6.53192704,,,,,,0.216
3103,Kepler-920,c,Transit,2,100.82741130,,,,,,0.339
3104,Kepler-921,b,Transit,1,51.30063400,,,,,,0.256
3105,Kepler-922,b,Transit,1,0.93846683,,,,,,0.127
3106,Kepler-923,b,Transit,1,6.93366476,,,,,,0.123
3107,Kepler-924,b,Transit,1,61.03701170,,,,,,0.274
3108,Kepler-925,b,Transit,1,33.86785310,,,,,,0.209
3109,Kepler-926,b,Transit,1,52.06886010,,,,,,0.206
3110,Kepler-927,b,Transit,1,9.11499030,,,,,,0.153
3111,Kepler-928,b,Transit,1,3.93246130,,,,,,0.142
3112,Kepler-929,b,Transit,1,0.92103214,,,,,,0.099
3113,Kepler-93,b,Transit,2,4.72673978,0.053000,0.000000,89.183,0.01265,Mass,0.132
3115,Kepler-930,b,Transit,1,71.45177750,,,,,,0.190
3116,Kepler-931,b,Transit,1,8.03755877,,,,,,0.119
3117,Kepler-932,b,Transit,1,1.92143740,,,,,,0.122
3118,Kepler-933,b,Transit,1,14.20443009,,,,,,0.219
3119,Kepler-934,b,Transit,1,55.67383090,,,,,,0.186
3120,Kepler-935,b,Transit,1,4.88083852,,,,,,0.120
3121,Kepler-936,b,Transit,1,10.56134221,,,,,,0.129
3122,Kepler-937,b,Transit,2,67.66882700,,,,,,0.332
3123,Kepler-937,c,Transit,2,153.34336400,,,,,,0.238
3124,Kepler-938,b,Transit,1,52.62984170,,,,,,0.198
3125,Kepler-939,b,Transit,1,14.87829600,,,,,,0.156
3126,Kepler-94,b,Transit,2,2.50806000,,,,0.03400,Mass,0.313
3128,Kepler-940,b,Transit,1,59.62252570,,,,,,0.298
3129,Kepler-941,b,Transit,1,17.42395198,,,,,,0.275
3130,Kepler-942,b,Transit,1,44.96417488,,,,,,0.190
3131,Kepler-943,b,Transit,1,49.77014380,,,,,,0.529
3132,Kepler-944,b,Transit,1,43.31677370,,,,,,0.235
3133,Kepler-945,b,Transit,1,31.00338140,,,,,,0.235
3134,Kepler-946,b,Transit,1,11.79162572,,,,,,0.172
3135,Kepler-947,b,Transit,1,26.96443170,,,,,,0.203
3136,Kepler-948,b,Transit,1,7.76846622,,,,,,0.165
3137,Kepler-949,b,Transit,1,8.68930730,,,,,,0.260
3138,Kepler-95,b,Transit,1,11.52310000,,,,0.04100,Mass,0.305
3139,Kepler-950,b,Transit,1,98.71804060,,,,,,0.801
3140,Kepler-951,b,Transit,1,71.52530845,,,,,,0.499
3141,Kepler-952,b,Transit,1,130.35469190,,,,,,0.682
3142,Kepler-953,b,Transit,2,88.40655258,,,,,,0.376
3143,Kepler-953,c,Transit,2,9.10967112,,,,,,0.106
3144,Kepler-954,b,Transit,1,16.78176602,,,,,,0.207
3145,Kepler-955,b,Transit,1,14.53244172,,,,,,0.279
3146,Kepler-956,b,Transit,1,5.24867263,,,,,,0.268
3147,Kepler-957,b,Transit,1,5.90741354,,,,,,0.491
3148,Kepler-958,b,Transit,1,9.76788050,,,,,,0.184
3149,Kepler-959,b,Transit,1,14.80074836,,,,,,0.391
3150,Kepler-96,b,Transit,1,16.23850000,,,,0.02700,Mass,0.238
3151,Kepler-960,b,Transit,1,3.12686223,,,,,,0.204
3152,Kepler-961,b,Transit,1,16.87727414,,,,,,0.227
3153,Kepler-962,b,Transit,1,12.05707239,,,,,,0.176
3154,Kepler-963,b,Transit,1,9.97683705,,,,,,0.237
